date,sku,stock,reserved,sales,country,price_de,price_ae,price_at,price_be,price_bg,price_ca,price_ch,price_cl,price_cy,price_cz,price_dk,price_gp,price_ee,price_es,price_fi,price_fr,price_gr,price_hr,price_hu,price_il,price_is,price_it,price_kr,price_lt,price_lu,price_lv,price_mc,price_mt,price_nl,price_no,price_pl,price_pt,price_ro,price_se,price_si,price_sk,price_tr,sale_de,sale_ae,sale_at,sale_be,sale_bg,sale_ca,sale_ch,sale_cl,sale_cy,sale_cz,sale_dk,sale_gp,sale_ee,sale_es,sale_fi,sale_fr,sale_gr,sale_hr,sale_hu,sale_il,sale_is,sale_it,sale_kr,sale_lt,sale_lu,sale_lv,sale_mc,sale_mt,sale_nl,sale_no,sale_pl,sale_pt,sale_ro,sale_se,sale_si,sale_sk,sale_tr
2021-11-18,B0000009,67,5,2,IT,,,,,,,,,,,,,,,,42.8600006103516,,,,,,39.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
2021-11-19,B0000010,252,28,11,FR,26.9500007629395,,27.1800003051758,27.4099998474121,,,,,,,,,,26.9500007629395,,29.1900005340576,,,,,,,,,,,,,,,,,,,,,,6,,1,1,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,
2021-11-19,B0000001,284,60,32,NL,24.9899997711182,,25.2000007629395,,,,,,,,,,,23.8675007820129,,27.9500007629395,,,,,,27.75,,,,,,,25.9500007629395,,,,,,,,,19,,1,,,,,,,,,,,5,,3,,,,,,3,,,,,,,1,,,,,,,,
2021-11-19,B0000002,102,5,5,FR,33.8899993896484,,,,,,,,,,,,,33.9500007629395,,38.7999992370606,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,
2021-11-19,B0000005,0,38,3,DE,25.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-19,B0000007,0,52,4,DE,31.8999996185303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-19,B0000009,68,2,3,DE,34.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-20,B0000010,248,18,8,NL,26.9500007629395,,27.1800003051758,,,,,,,,,,,26.9500007629395,,,,,,,,29.75,,,,,,,27.9500007629395,,,,,,,,,3,,1,,,,,,,,,,,2,,,,,,,,1,,,,,,,1,,,,,,,,
2021-11-20,B0000001,268,55,15,IT,24.9899997711182,,,,,,,,,,,,,24.9500007629395,,27.9500007629395,,,,,,27.75,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,1,,1,,,,,,2,,,,,,,,,,,,,,,
2021-11-20,B0000002,97,5,12,IT,33.8899993896484,,34.1800003051758,,,,,,,,,,,33.9500007629395,,38.7999992370606,,,,,,38.9500007629395,,,,,,,,,,,,,,,,5,,1,,,,,,,,,,,1,,1,,,,,,4,,,,,,,,,,,,,,,
2021-11-20,B0000005,3,34,4,NL,25.9500007629395,,,,,,,,,,,,,,,27.9500007629395,,,,,,28.9500007629395,,,,,,,25.9500007629395,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,,
2021-11-20,B0000007,6,42,2,ES,31.8999996185303,,,,,,,,,,,,,24.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2021-11-20,B0000009,65,3,5,SE,34.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2021-11-21,B0000010,242,20,14,FR,26.9500007629395,,27.1800003051758,,,,,,,,,,,26.9500007629395,,29.1900005340576,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,,,1,,8,,,,,,,,,,,,,,,,,,,,,
2021-11-21,B0000001,263,103,18,FR,24.9899997711182,,,,,,,,,,,,,24.9500007629395,,27.9500007629395,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,
2021-11-21,B0000002,92,9,5,IT,33.8899993896484,,,,,,,,,,,,,,,38.7999992370606,,,,,,38.9500007629395,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,
2021-11-21,B0000005,4,30,6,DE,25.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-21,B0000007,10,37,2,IT,,,32.1699981689453,,,,,,,,,,,,,,,,,,,28.9500007629395,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-11-21,B0000009,62,37,6,IT,34.9500007629395,,,,,,,,,,,,,,,,,,,,,32.75,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
2021-11-22,B0000010,216,26,13,SE,27.9500007629395,,28.1900005340576,,,,,,,,29.3600006103516,,,27.9500007629395,,29.1900005340576,,,,,,,,,,,,,,,,,,25.9500007629395,,,,6,,1,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,3,,,
2021-11-22,B0000001,191,135,57,SE,25.6757147652762,,,,,,,,,,,,,24.9500007629395,,,,,,,,27.75,,,,,,,,,,,,25.9500007629395,,,,21,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,34,,,
2021-11-22,B0000002,80,3,5,IT,33.8899993896484,,34.1800003051758,,,,,,,,,,,28.0599994659424,,,,,,,,38.9500007629395,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,
2021-11-22,B0000005,9,55,4,IT,25.9500007629395,,26.1700000762939,,,,,,,,,,,,,,,,,,,28.9500007629395,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-11-22,B0000007,33,59,1,IT,,,,,,,,,,,,,,,,,,,,,,28.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-11-22,B0000009,17,67,46,SE,34.9500007629395,,,35.9500007629395,,,,,,,,,,,,40.4800008138021,,,,,,,,,,,,,,,,,,30.9500007629395,,,,4,,,1,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,38,,,
2021-11-23,B0000010,210,27,15,NL,27.9500007629395,,28.1900005340576,,,,,,,,,,,27.9500007629395,,29.1900005340576,,,,,,24.3899993896484,,,,28.4200000762939,,,28.9500007629395,,,,,,,,,7,,2,,,,,,,,,,,1,,1,,,,,,1,,,,2,,,1,,,,,,,,
2021-11-23,B0000001,199,88,14,FR,25.9500007629395,,26.1700000762939,,,,,,,,,,,24.9500007629395,,27.9500007629395,,,,,,,,,,,,,,,,,,,,,,9,,2,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,
2021-11-23,B0000002,73,7,10,FR,33.8899993896484,,34.1800003051758,34.4599990844727,,,,,,,,,,33.9500007629395,,38.7999992370606,,,,,,,,,,,,,,,,,,,,,,6,,1,1,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,
2021-11-23,B0000005,18,44,3,DE,25.9500007629395,,26.1700000762939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-23,B0000007,37,55,3,DE,25.9500007629395,,26.1700000762939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-23,B0000009,11,49,5,ES,,,35.2400016784668,,,,,,,,,,,31.914999961853,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
2021-11-24,B0000010,195,25,13,FR,27.9500007629395,,28.1900005340576,,,,,,,,,,,27.9500007629395,,27.9725003242493,,,,,,,,,,,,,,,,,,,,,,5,,1,,,,,,,,,,,2,,5,,,,,,,,,,,,,,,,,,,,,
2021-11-24,B0000001,209,55,19,NL,25.9500007629395,,,25.9500007629395,,,,,,,,,,24.9500007629395,,27.9500007629395,,,,,,27.75,,,,,,,25.9500007629395,,,,,,,,,10,,,1,,,,,,,,,,1,,1,,,,,,5,,,,,,,1,,,,,,,,
2021-11-24,B0000002,66,4,7,IT,33.8899993896484,,34.1800003051758,,,,,,,,,,,,,38.7999992370606,,,,,,38.9500007629395,,,,,,,,,,,,,,,,3,,1,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,
2021-11-24,B0000005,20,34,3,FR,25.9500007629395,,26.1700000762939,,,,,,,,,,,,,27.9500007629395,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2021-11-24,B0000007,44,41,6,DE,25.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-24,B0000009,18,20,4,DE,34.9500007629395,,35.2400016784668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-25,B0000010,191,41,17,FR,27.9500007629395,,,,,,,,,,,,,27.9500007629395,,29.1900005340576,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,
2021-11-25,B0000001,205,48,16,FR,25.9500007629395,,,,,,,,,,,,,24.9500007629395,,27.9500007629395,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,6,,1,,,,,,,,,,,,,,,,,,,,,
2021-11-25,B0000002,59,6,5,IT,33.8899993896484,,,,,,,,,34.4599990844727,,,,,,38.7999992370606,,,,,,38.9500007629395,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
2021-11-25,B0000005,17,35,6,FR,25.9500007629395,,26.1700000762939,,,,,,,,,,,,,27.9500007629395,,,,,,,,,,,,,,,,,,,,,,4,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2021-11-25,B0000007,52,31,7,DE,25.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-25,B0000009,21,14,7,IT,34.9500007629395,,,,,,,,,,,,,,,42.8600006103516,,,,,,36.3500003814697,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,
2021-11-26,B0000010,178,19,21,NL,27.9500007629395,,28.1900005340576,23.4899997711182,,,,,,,,,,,,29.1900005340576,,,,,,,,,,,,,28.9500007629395,,,,,,,,,14,,2,1,,,,,,,,,,,,3,,,,,,,,,,,,,1,,,,,,,,
2021-11-26,B0000001,231,72,34,IT,25.7907699438242,,26.1700000762939,,,,,,,,,,,23.5066674550374,,27.9500007629395,,,,,,27.75,,,,,,,,,,,,,,,,26,,1,,,,,,,,,,,3,,2,,,,,,2,,,,,,,,,,,,,,,
2021-11-26,B0000002,56,38,12,LU,33.8899993896484,,34.1800003051758,,,,,,,,,,,33.9500007629395,,,,,,,,,,,33.3199996948242,,,,,,,,,,,,,3,,5,,,,,,,,,,,3,,,,,,,,,,,1,,,,,,,,,,,,
2021-11-26,B0000005,24,67,6,DE,25.9500007629395,,26.1700000762939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-26,B0000007,42,91,4,DE,25.9500007629395,,26.1700000762939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-26,B0000009,19,9,3,DE,34.9500007629395,,35.2400016784668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-27,B0000010,172,18,13,IT,27.9500007629395,,,,,,,,,,,,,27.9500007629395,,29.1900005340576,,,,,,29.75,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,1,,5,,,,,,1,,,,,,,,,,,,,,,
2021-11-27,B0000001,234,61,11,IT,25.9500007629395,,26.1700000762939,25.9500007629395,,,,,,,,,,,,27.9500007629395,,,,,,27.75,,,,,,,,,,,,,,,,7,,1,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
2021-11-27,B0000002,53,38,5,ES,33.8899993896484,,34.1800003051758,,,,,,,,,,,33.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2021-11-27,B0000005,19,71,3,ES,25.9500007629395,,,,,,,,,,,,,20.6200008392334,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2021-11-27,B0000007,45,85,8,IT,25.9500007629395,,26.1700000762939,,,,,,,,,,,25.9500007629395,,,,,,,,28.9500007629395,,,,,,,,,,,,,,,,2,,4,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,
2021-11-27,B0000009,19,8,1,DE,34.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-28,B0000010,158,25,16,IT,27.9500007629395,,28.1900005340576,,,,,,,,,,,27.9500007629395,,29.1900005340576,,,,,,29.75,,,,,,,,,,,,,,,,10,,1,,,,,,,,,,,1,,2,,,,,,2,,,,,,,,,,,,,,,
2021-11-28,B0000001,242,41,38,PL,25.9500007629395,,26.1700000762939,,,,,,,,,,,24.9500007629395,,27.9500007629395,,,,,,27.75,,,,,,,,,108.870002746582,,,,,,,21,,3,,,,,,,,,,,5,,2,,,,,,5,,,,,,,,,2,,,,,,
2021-11-28,B0000002,49,37,7,DE,33.8899993896484,,34.1800003051758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-28,B0000005,24,63,5,ES,25.9500007629395,,,,,,,,,,,,,24.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2021-11-28,B0000007,41,91,7,IT,25.9500007629395,,,,,,,,,,,,,25.9500007629395,,,,,,,,28.9500007629395,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,3,,,,,,,,1,,,,,,,,,,,,,,,
2021-11-28,B0000009,18,8,7,ES,33.8340007781982,,,,,,,,,,,,,34.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29,B0000010,153,18,11,IT,27.9500007629395,,28.1900005340576,,,,,,,,,,,,,26.7550001144409,,,,,,29.75,,,,,,,,,,,,,,,,4,,1,,,,,,,,,,,,,5,,,,,,1,,,,,,,,,,,,,,,
2021-11-29,B0000001,224,56,20,NL,25.9500007629395,,24.7166665395101,,,,,,,,,,,24.9500007629395,,27.9500007629395,,,,,,,,,,,,,25.9500007629395,,,,,,,,,13,,4,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,
2021-11-29,B0000002,48,37,10,ES,32.9883327484131,,34.1800003051758,,,,,,,,,,,31.0050001144409,,,,,,,,,,,,,,,,,,,,,,,,7,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29,B0000005,21,64,7,DE,25.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29,B0000007,38,92,4,ES,25.9500007629395,,26.1700000762939,,,,,,,,,,,25.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29,B0000009,13,11,3,DE,34.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,B0000010,127,107,14,FR,27.5445461273193,,,,,,,,,,,,,27.9500007629395,,29.1900005340576,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,
2021-11-30,B0000001,191,27,17,FR,25.6315391247089,,26.1700000762939,,,,,,,,,,,24.9500007629395,,27.9500007629395,,,,,,,,,,,,,,,,,,,,,,14,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,
2021-11-30,B0000002,44,26,4,ES,33.8899993896484,,,,,,,,,,,,,33.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,B0000005,32,95,8,NL,25.9500007629395,,26.1700000762939,,,,,,,,,,,,,27.9500007629395,,,,,,28.9500007629395,,,,,,,25.9500007629395,,,,,,,,,4,,1,,,,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,,
2021-11-30,B0000007,84,74,4,DE,25.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,B0000009,7,9,4,NL,34.9500007629395,,35.2400016784668,,,,,,,,,,,,,,,,,,,39.9500007629395,,,,,,,35.9500007629395,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,
2021-12-01,B0000010,123,102,15,IT,27.5445461273193,,,,,,,,,,,,,27.9500007629395,,29.1900005340576,,,,,,29.75,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,
2021-12-01,B0000001,186,19,16,IT,25.9500007629395,,26.1700000762939,,,,,,,,,,,24.9500007629395,,,,,,,,27.75,,,,,,,,,,,,,,,,9,,1,,,,,,,,,,,4,,,,,,,,2,,,,,,,,,,,,,,,
2021-12-01,B0000002,47,22,5,FR,,,34.1800003051758,,,,,,,,,,,33.9500007629395,,38.7999992370606,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,
2021-12-01,B0000005,32,93,2,DE,25.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-01,B0000007,89,67,5,IT,25.9500007629395,,26.1700000762939,,,,,,,,,,,25.9500007629395,,,,,,,,28.9500007629395,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,
2021-12-01,B0000009,7,7,2,DE,34.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-02,B0000010,118,88,5,ES,27.9500007629395,,28.1900005340576,,,,,,,,,,,27.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2021-12-02,B0000001,172,17,19,IT,25.9500007629395,,26.1700000762939,,,,,,,,,,,24.9500007629395,,27.9500007629395,,,,,,27.75,,,,,,,,,,,,,,,,12,,2,,,,,,,,,,,1,,3,,,,,,1,,,,,,,,,,,,,,,
2021-12-02,B0000002,48,12,6,DE,33.8899993896484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-02,B0000005,33,82,8,IT,25.9500007629395,,26.1700000762939,,,,,,,,,,,24.9500007629395,,,,,,,,28.9500007629395,,,,,,,,,,,,,,,,5,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,
2021-12-02,B0000007,83,68,11,SE,25.9500007629395,,26.1700000762939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.25,,,,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2021-12-02,B0000009,5,7,3,IT,32.1600008010864,,,,,,,,,,,,,,,,,,,,,39.9500007629395,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-12-03,B0000010,119,84,11,IT,27.9500007629395,,,,,,,,,,,,,,,,,,,,,29.75,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-12-03,B0000001,161,17,21,IT,25.9500007629395,,,,,,,,,,,,,24.9500007629395,,27.9500007629395,,,,,,25.25,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,2,,1,,,,,,2,,,,,,,,,,,,,,,
2021-12-03,B0000002,45,13,5,IT,33.8899993896484,,,,,,,,,,,,,,,,,,,,,38.9500007629395,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-12-03,B0000005,42,72,5,IT,25.9500007629395,,,,,,,,,,,,,,,,,,,,,28.9500007629395,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-12-03,B0000007,96,54,4,IT,,,26.1700000762939,,,,,,,,,,,,,,,,,,,28.9500007629395,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
2021-12-03,B0000009,3,9,5,IT,34.9500007629395,,,,,,,,,,,,,34.9500007629395,,,,,,,,39.9500007629395,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,
2021-12-04,B0000010,172,132,16,IT,27.9500007629395,,28.1900005340576,,,,,,,,,,,27.9500007629395,,29.1900005340576,,,,,,29.75,,,,,,,,,,,,,,,,7,,3,,,,,,,,,,,1,,4,,,,,,1,,,,,,,,,,,,,,,
2021-12-04,B0000001,140,218,20,IT,25.9500007629395,,26.1700000762939,,,,,,,,,,,24.9500007629395,,27.9500007629395,,,,,,27.75,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,2,,2,,,,,,2,,,,,,,,,,,,,,,
2021-12-04,B0000002,44,117,10,IT,33.8899993896484,,34.1800003051758,,,,,,,,,,,,,38.7999992370606,,,,,,38.9500007629395,,,,,,,,,,,,,,,,6,,2,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
2021-12-04,B0000005,58,48,4,IT,25.9500007629395,,26.1700000762939,,,,,,,,,,,,,,,,,,,28.9500007629395,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-12-04,B0000007,102,38,14,SE,25.9500007629395,,,,,,,,,,,,,25.9500007629395,,,,,,,,28.9500007629395,,,,,,,,,108.870002746582,,,276.25,,,,7,,,,,,,,,,,,,3,,,,,,,,2,,,,,,,,,1,,,1,,,
2021-12-04,B0000009,1,93,3,ES,34.9500007629395,,,,,,,,,,,,,34.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05,B0000010,172,126,15,IT,27.9500007629395,,28.1900005340576,,,,,,,,,,,,,29.1900005340576,,,,,,29.75,,,,,,,,,,,,,,,,9,,1,,,,,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,,
2021-12-05,B0000001,156,233,36,IT,25.9500007629395,,26.1700000762939,,,,,,,,,,,24.9500007629395,,27.9500007629395,,,,,,27.125,,,,,,,,,,,,,,,,18,,4,,,,,,,,,,,3,,3,,,,,,8,,,,,,,,,,,,,,,
2021-12-05,B0000002,43,116,10,IT,33.8899993896484,,34.1800003051758,,,,,,,,,,,,,38.7999992370606,,,,,,38.9500007629395,,,,,,,,,,,,,,,,6,,2,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
2021-12-05,B0000005,58,45,11,IT,25.9500007629395,,26.1700000762939,,,,,,,,,,,,,,,,,,,28.9500007629395,,,,,,,,,,,,,,,,8,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-12-05,B0000007,103,31,3,DE,25.9500007629395,,26.1700000762939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05,B0000009,5,88,1,DE,34.9500007629395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06,B0000010,168,131,19,IT,27.9500007629395,,28.1900005340576,,,,,,,,,,,27.9500007629395,,29.1900005340576,,,,,,29.75,,,,,,,,,,,,,,,,9,,3,,,,,,,,,,,1,,5,,,,,,1,,,,,,,,,,,,,,,
2021-12-06,B0000001,150,230,25,IT,25.9500007629395,,26.1700000762939,,,,,,,,,,,22.7850008010864,,27.9500007629395,,,,,,27.75,,,,,,,,,,,,,,,,14,,1,,,,,,,,,,,2,,7,,,,,,1,,,,,,,,,,,,,,,
2021-12-06,B0000002,51,107,4,IT,33.8899993896484,,34.1800003051758,,,,,,,,,,,,,38.7999992370606,,,,,,38.9500007629395,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
2021-12-06,B0000005,54,45,7,DE,25.2600005467733,,26.1700000762939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06,B0000007,105,23,10,IT,25.9500007629395,,,,,,,,,,,,,,,,,,,,,28.9500007629395,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-12-06,B0000009,8,83,4,IT,34.9500007629395,,,,,,,,,,,,,,,,,,,,,39.9500007629395,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
2021-12-07,B0000010,191,92,14,IT,27.9500007629395,,,,,,,,,,,,,,,28.2160003662109,,,,,,29.75,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,,,2,,,,,,,,,,,,,,,
2021-12-07,B0000001,209,276,16,FR,25.9500007629395,,,,,,,,,,,,,,,27.9500007629395,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
2021-12-07,B0000002,83,63,5,FR,33.8899993896484,,34.1800003051758,,,,,,,,,,,33.9500007629395,,38.7999992370606,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,
2021-12-07,B0000005,63,28,5,IT,25.9500007629395,,,,,,,,,,,,,,,,,,,,,28.9500007629395,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-12-07,B0000007,95,26,9,IT,25.9500007629395,,,,,,,,,,,,,,,,,,,,,28.9500007629395,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
